time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,25.0,19.0,75,4
2025-10-15 00:00:00+00:00,21.0,20.0,124,3
2025-10-16 00:00:00+00:00,4.0,4.0,16,3
2025-10-17 00:00:00+00:00,2.0,2.0,1,1
2025-10-18 00:00:00+00:00,,,1,1
