url_path,views_total,views_unique
/abhijit-ubale/Tableau_Workbook_Generator,11,1
/abhijit-ubale/Tableau_Workbook_Generator/stargazers,5,1
/abhijit-ubale/Tableau_Workbook_Generator/blob/github-repo-stats/abhijit-ubale/Tableau_Workbook_Generator/latest-report/report.pdf,2,1
/abhijit-ubale/Tableau_Workbook_Generator/tree/github-repo-stats,2,1
/abhijit-ubale/Tableau_Workbook_Generator/tree/github-repo-stats/abhijit-ubale/Tableau_Workbook_Generator,2,1
/abhijit-ubale/Tableau_Workbook_Generator/tree/github-repo-stats/abhijit-ubale/Tableau_Workbook_Generator/latest-report,2,1
