time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,25,19,75.0,4.0
2025-10-15 00:00:00+00:00,21,20,124.0,3.0
2025-10-16 00:00:00+00:00,4,4,16.0,3.0
2025-10-17 00:00:00+00:00,2,2,1.0,1.0
2025-10-18 00:00:00+00:00,2,2,11.0,2.0
2025-10-19 00:00:00+00:00,2,2,1.0,1.0
2025-10-20 00:00:00+00:00,1,1,5.0,1.0
2025-10-21 00:00:00+00:00,1,1,,
2025-10-22 00:00:00+00:00,3,3,25.0,1.0
